fov segment, laser convert, laser ds, map update, optimize, poseEstimate, processMeasurement, pub cloud, 
0.845445,3.57448,4.59502,0.202125,69.9233,73.4353,64.2129,0.054896,
0.503146,3.31648,5.47909,0.153724,38.2362,70.5879,56.7918,0.050636,
0.493299,3.82863,4.72688,0.148136,69.9154,38.8869,70.3747,0.051893,
0.775463,4.11953,4.98656,0.165317,76.8892,70.8659,76.3917,0.079341,
0.538417,3.5538,4.87914,0.131933,38.3843,77.5671,55.5782,0.062439,
0.523401,3.78331,6.12506,0.165108,43.5055,39.0828,74.198,0.051055,
0.59939,2.22896,2.24984,0.163223,65.9299,44.2767,71.3528,0.059367,
0.84321,4.1965,6.42462,0.159311,65.0303,66.9428,39.8436,0.063137,
0.548056,5.13805,4.55172,0.137311,67.7152,65.7253,71.8475,0.061462,
0.493648,3.54563,5.02462,0.145413,72.5586,68.3643,78.708,0.052871,
0.675588,1.58222,2.24593,0.212392,57.4323,73.4571,39.5871,0.056922,
0.80361,4.37089,2.51937,0.149464,53.35,58.3953,45.077,0.05769,
0.786359,3.74887,5.09928,0.131723,61.7737,54.2752,67.6737,0.056154,
0.491204,4.46679,4.86915,0.104345,57.6052,62.3774,66.451,0.048541,
0.789013,4.77144,4.61632,0.150162,45.2178,58.5609,69.0687,0.116567,
0.588844,4.05032,4.97846,0.126835,42.1378,45.9429,74.2701,0.059227,
0.487223,3.86069,5.00458,0.108326,58.7949,42.7413,59.1243,0.047144,
0.500772,3.38409,3.7773,0.116847,65.1685,59.4215,54.9721,0.04903,
0.621391,4.22702,4.93327,0.102669,61.0565,65.9001,63.0508,0.054198,
0.538766,4.16933,4.89199,0.100084,51.8366,61.7034,59.367,0.054617,
0.562373,3.451,4.86943,0.104834,29.6687,52.5124,46.6773,0.06202,
0.496302,3.99835,5.21292,0.096452,56.0111,30.27,43.452,0.052731,
0.532202,3.5545,4.84359,0.103437,55.5673,56.6564,59.9122,0.058877,
0.517953,3.26389,4.74288,0.1063,62.3897,56.2002,66.2553,0.058598,
0.5637,3.20431,4.74029,0.133539,62.7004,63.0962,62.3699,0.060554,
0.539046,3.47865,4.97133,0.111888,61.5109,63.3608,53.2323,0.053709,
0.558322,1.8377,2.56148,0.093519,65.3836,62.1716,31.083,0.056783,
0.543376,4.0573,5.52679,0.107627,64.5584,66.0432,57.3802,0.05776,
0.53702,3.5413,4.71368,0.090866,52.1005,65.1943,57.0166,0.061532,
0.553573,3.45218,3.05701,0.104136,57.5767,52.7677,63.9492,0.053988,
0.592894,3.31306,4.90016,0.092821,57.069,58.271,64.1159,0.061462,
0.59499,3.78708,4.53,0.107977,50.2521,57.7801,62.9847,0.057131,
0.78098,1.752,2.23573,0.113006,52.8982,51.1537,66.8825,0.05336,
0.798651,1.95587,2.85363,0.105952,35.4957,53.8128,66.0493,0.058737,
0.756256,3.33967,4.73317,0.122085,46.5051,36.3836,53.6772,0.057551,
0.574875,3.27541,4.9149,0.122504,60.2052,47.2097,59.0902,0.057132,
0.579135,4.50304,5.02651,0.089748,41.8563,60.8817,58.4844,0.04875,
0.51481,3.54773,4.57909,0.106161,53.9739,42.4853,51.8298,0.064674,
0.568729,3.43368,4.5089,0.106929,47.0202,54.6585,54.6814,0.087583,
0.887631,3.31341,4.7896,0.095475,58.0003,48.0137,37.2038,0.052382,
0.737818,1.94547,2.92438,0.097011,60.8423,58.8446,47.8603,0.05762,
0.783564,3.83785,4.60752,0.102529,50.5254,61.7366,61.5467,0.06635,
0.516976,3.40567,5.46491,0.089608,56.8574,51.1396,43.4483,0.049448,
0.490295,3.29734,4.65872,0.081437,62.227,57.4377,55.5303,0.064325,
0.580253,3.38318,4.91602,0.076408,54.6513,62.8937,48.9324,0.067678,
0.512575,3.25635,2.13705,0.081437,59.6794,55.2525,59.4902,0.058668,
0.527592,3.31676,4.63176,0.069633,53.22,60.2847,62.5329,0.086256,
0.530664,3.2752,4.73191,0.074941,53.0998,53.8342,51.9189,0.057201,
0.526265,3.66933,4.5851,0.079061,51.3347,53.7132,58.2187,0.072427,
0.642413,3.29776,4.68637,0.077735,49.3744,52.0644,63.8588,0.059017,
0.674471,3.99039,4.66912,0.080389,47.6877,50.137,56.003,0.072496,
0.508804,4.03083,6.01925,0.076547,29.1988,48.2797,61.0524,0.062509,
0.482403,3.89883,4.93208,0.069563,31.4833,29.7589,54.6183,0.052871,
0.589682,3.27164,5.17988,0.072846,51.6047,32.1539,54.5063,0.076269,
0.598622,2.90692,2.85363,0.087303,31.231,52.2977,52.8235,0.072776,
0.773577,3.42236,4.22408,0.091564,54.7201,32.1033,50.9171,0.090935,
0.600647,1.92577,2.70186,0.069912,50.4933,55.3988,49.0891,0.077176,
0.490714,3.32235,4.8929,0.070681,30.178,51.0624,30.4071,0.074382,
0.613847,3.43186,6.37573,0.114751,46.1739,30.9165,32.8974,0.103856,
0.77239,1.61204,2.25054,0.10197,49.1068,47.0564,52.9037,0.0755,
0.662947,3.36202,4.34205,0.103437,49.5242,49.8822,32.4918,0.095754,
0.498327,4.44989,4.34254,0.08444,53.8923,50.1156,56.3044,0.073335,
0.569008,3.91622,4.49871,0.095265,47.2012,54.5652,51.9773,0.071239,
0.599879,2.20025,2.07202,0.07089,53.7991,47.8806,31.6133,0.077316,
0.782587,1.93269,2.68475,0.086605,50.9342,54.6769,47.6727,0.086255,
0.588634,3.43151,4.57183,0.083323,52.2196,51.6139,50.838,0.065861,
0.823934,3.2648,4.59893,0.10679,49.2225,53.1583,50.8965,0.073544,
0.537998,4.29323,4.88284,0.070052,37.6425,49.8387,55.184,0.057271,
0.516766,3.78128,4.43459,0.059436,47.0072,38.2259,48.562,0.056712,
0.624882,4.127,3.16995,0.060134,40.7152,47.7007,55.3051,0.058179,
0.487223,3.40769,4.46469,0.056643,48.1311,41.2663,52.212,0.060973,
0.511877,3.82396,4.08587,0.06202,34.9074,48.7127,53.5684,0.056851,
0.490854,3.29692,4.55165,0.064395,23.4172,35.4716,50.5669,0.055805,
0.785591,3.58663,5.13539,0.091634,33.6987,24.302,38.7074,0.079132,
0.616431,3.58942,5.27019,0.063417,37.266,34.3872,48.43,0.062369,
0.766593,3.54298,5.21955,0.078363,42.3835,38.1185,41.8507,0.068585,
0.513135,4.42928,4.24197,0.069493,53.579,42.9732,49.4289,0.055176,
0.550989,3.44715,5.07121,0.067677,38.6009,54.2065,36.2032,0.060554,
0.790899,3.24412,4.41853,0.086814,39.8161,39.4867,24.6345,0.063906,
0.550709,3.26298,4.83975,0.066351,32.2754,40.4404,34.782,0.064326,
0.555528,3.33953,4.3813,0.059157,36.0969,32.8986,38.4487,0.093798,
0.483382,3.3484,4.55961,0.061113,21.1555,36.6506,43.8237,0.0887,
0.481915,3.62602,4.66123,0.053639,38.9522,21.6991,55.0556,0.087653,
0.535554,4.14188,5.10801,0.072567,31.6395,39.5698,40.1197,0.080528,
0.474861,3.44701,4.58552,0.063906,46.8718,32.1865,41.0516,0.071589,
0.522493,4.13015,4.83661,0.085557,35.6763,47.4928,33.7585,0.072637,
0.516208,3.51846,4.61492,0.066002,32.0853,36.2673,37.3749,0.070681,
0.496582,4.09718,4.68959,0.064534,45.0128,32.6538,22.5616,0.071798,
0.532691,4.38291,4.96351,0.059087,34.7643,45.6119,40.415,0.089888,
0.52368,3.27527,4.37537,0.059087,36.4528,35.3551,32.7972,0.077176,
0.542677,1.85118,2.12231,0.069633,40.456,37.0728,48.2422,0.099735,
0.793692,1.73231,2.18272,0.088351,49.6056,41.3455,37.0242,0.089748,
0.900411,4.66221,4.61988,0.086116,32.5739,50.6186,33.2647,0.091215,
0.515928,3.35566,4.47908,0.076268,24.5597,33.1739,46.2371,0.081088,
0.512924,3.34281,4.9582,0.062439,38.8314,25.1427,35.9829,0.082414,
0.527242,1.92633,2.8741,0.065792,44.0943,39.4325,37.7102,0.083322,
0.59932,3.39093,3.7289,0.089608,43.1731,44.7923,41.6928,0.07997,
0.717983,3.3806,4.3739,0.078993,47.2178,43.9777,51.242,0.090377,
0.574596,3.41768,4.73952,0.071588,52.3258,47.8717,33.9829,0.076198,
0.508594,3.48864,4.71347,0.065583,47.5764,52.9081,25.7914,0.088212,
0.766943,4.72325,4.53621,0.069564,36.6402,48.4223,40.0535,0.0887,
0.71065,3.55548,4.48502,0.112376,44.6036,37.4741,45.419,0.108046,
0.596666,4.66577,4.62212,0.067748,46.4635,45.2762,44.3943,0.082904,
0.587307,3.64607,4.37041,0.060763,43.3572,47.1193,48.1972,0.102948,
0.530106,4.0323,2.17427,0.059156,36.3114,43.9555,53.5133,0.086396,
0.511946,1.83106,2.12406,0.056433,36.3456,36.8883,49.1711,0.069703,
0.521097,1.76339,2.07579,0.052033,29.3511,36.9274,38.2375,0.078573,
0.575574,3.37494,4.6599,0.054896,48.6094,29.9915,45.9562,0.07529,
0.563072,3.63154,4.49326,0.068516,41.198,49.2504,47.7528,0.09729,
0.784333,3.77402,4.46148,0.091703,36.3214,42.0841,44.756,0.116637,
0.489388,3.3447,4.41029,0.060624,50.6091,36.88,37.579,0.074522,
0.465292,3.31355,4.43194,0.060135,48.2521,51.1426,37.5747,0.087722,
0.500772,3.19663,4.36063,0.056852,37.2221,48.8173,30.7559,0.074802,
0.504474,4.00736,4.71277,0.053709,38.8691,37.7873,50.017,0.079551,
0.491344,3.40783,4.91448,0.052522,42.9371,39.421,42.9869,0.085906,
0.644858,1.66756,2.26556,0.068167,41.2865,43.6586,37.5643,0.077386,
0.499375,4.42642,4.5022,0.055804,37.5925,41.8504,51.9964,0.049938,
0.664902,3.23665,4.53328,0.059366,36.7572,38.3253,49.4793,0.05336,
0.526544,3.77234,4.59048,0.051404,52.1223,37.3429,38.452,0.06251,
0.525706,3.34805,4.36084,0.050147,35.6409,52.7073,40.3789,0.058179,
0.509503,4.24623,5.41539,0.048261,46.6521,36.2064,44.4426,0.057411,
0.846284,1.84909,2.11952,0.072287,30.5855,47.5789,42.526,0.061532,
0.756466,4.02706,4.55528,0.053988,36.7487,31.405,39.119,0.065582,
0.556926,2.33812,2.20731,0.048191,48.4499,37.363,37.9663,0.056712,
0.547287,4.1569,4.59223,0.06656,37.4975,49.0728,53.5179,0.057759,
0.792016,4.80636,4.98747,0.093031,35.6633,38.392,36.9089,0.072008,
0.487432,3.32856,2.81815,0.063418,44.5989,36.2228,48.2969,0.058668,
0.56349,2.38352,2.14061,0.060135,44.0461,45.2314,32.1428,0.074382,
0.510969,4.04738,3.01252,0.058179,41.5311,44.6233,37.9354,0.073545,
0.492949,3.54528,4.574,0.050497,31.0868,42.0832,49.7994,0.078154,
0.713513,3.49409,4.75461,0.099735,51.9785,31.9114,39.277,0.092612,
0.850405,3.32402,4.9304,0.080528,34.1558,52.9174,37.1206,0.094148,
0.560487,4.4517,5.3753,0.107628,32.9409,34.8339,45.8475,0.074802,
0.537789,4.63846,4.51226,0.061042,29.9012,33.5475,45.0265,0.0887,
0.779375,1.62126,2.20179,0.050496,39.6757,30.7397,42.9054,0.114123,
0.594641,3.47097,2.72058,0.061042,34.7036,40.3391,32.7133,0.088002,
0.806892,3.28051,4.50318,0.081227,35.645,35.6007,53.265,0.107418,
0.523541,3.33701,3.77374,0.0755,33.5903,36.2516,35.4362,0.091005,
0.595199,3.32402,4.52357,0.051684,31.8773,34.2458,34.3773,0.084021,
0.508036,1.89392,2.15164,0.048889,36.0749,32.4429,31.3627,0.074452,
0.834201,3.8609,4.53097,0.070821,46.0782,36.9894,40.9592,0.107418,
0.568799,1.58564,2.11735,0.07103,38.786,46.7265,36.2558,0.089958,
0.500004,2.03801,2.73644,0.06251,23.5345,39.3581,36.5898,0.070262,
0.532411,3.35357,4.50786,0.057131,16.0258,24.1327,34.5888,0.069214,
0.510061,3.31683,4.32152,0.066281,24.1518,16.6105,33.2757,0.078783,
0.492741,3.62302,4.62114,0.058738,31.4979,24.7099,37.6303,0.081157,
0.551896,3.83038,4.50597,0.052522,27.96,32.1105,47.4699,0.077805,
0.689766,4.14069,5.51387,0.085557,25.4709,28.7448,40.0171,0.075011,
0.504474,3.80272,4.53167,0.04882,31.7038,26.0323,24.9388,0.062998,
0.796486,3.70879,4.55863,0.082205,27.7065,32.5912,17.0216,0.06621,
0.765475,3.92341,4.45324,0.075011,24.3909,28.5561,25.1293,0.070192,
0.548684,1.81821,2.07098,0.04882,28.1518,24.9965,32.7192,0.077106,
0.49316,4.17883,5.73988,0.058178,42.0147,28.7113,29.3645,0.071449,
0.497979,4.05157,2.97111,0.052521,25.5302,42.5742,26.3586,0.072846,
0.513134,4.09816,4.73652,0.049029,36.6402,26.1004,33.3926,0.074522,
0.519699,4.09432,4.77549,0.055874,23.4144,37.2239,29.3625,0.069215,
0.51935,4.1534,5.57561,0.051963,14.8669,23.9933,25.6298,0.08884,
0.520817,3.85301,4.54711,0.04903,45.5063,15.4454,29.5275,0.078224,
0.613568,4.65446,4.52636,0.060763,40.3413,46.1902,43.302,0.077246,
0.56398,3.47055,4.59907,0.052242,41.6328,40.9656,26.698,0.090586,
0.50629,3.70655,4.64635,0.065372,39.1463,42.2143,37.8235,0.100713,
0.561605,3.63887,3.41468,0.050496,33.0263,39.7655,24.5954,0.081576,
0.498956,3.41859,4.70789,0.064255,24.7745,33.5975,15.7639,0.094008,
0.580532,4.38123,4.72227,0.063417,25.9983,25.4266,46.8012,0.078853,
0.568869,4.26019,4.05674,0.053988,22.7072,26.6283,41.5558,0.086395,
0.573129,4.40505,4.07099,0.062928,45.3053,23.3515,42.9578,0.084859,
0.520817,3.52203,4.46448,0.058529,23.2348,45.8931,40.1625,0.07997,
0.544773,3.35168,4.34135,0.074243,39.6013,23.8611,34.2383,0.074592,
0.540233,1.9725,2.75927,0.049309,44.5584,40.1986,26.041,0.100155,
0.476466,3.49444,4.48592,0.063906,28.6203,45.1078,27.3693,0.069913,
0.815413,3.28079,4.88549,0.072147,29.4917,29.5174,24.1936,0.091285,
0.56398,3.45554,4.69587,0.056712,45.8917,30.1214,46.2878,0.068097,
0.795089,4.13664,4.92901,0.074383,26.0786,46.7683,24.456,0.113215,
0.47486,4.05793,5.00744,0.048122,44.5521,26.6093,40.814,0.081437,
0.616012,3.67561,4.55933,0.063487,47.6805,45.2405,45.5046,0.072147,
0.639061,1.90335,2.85838,0.069633,16.17,48.3964,30.1275,0.082974,
0.511668,3.62951,4.40644,0.0491,31.6303,16.739,30.7637,0.071728,
0.537649,3.29441,4.38235,0.057411,48.7443,32.233,47.1275,0.06635,
0.674471,3.27611,4.59949,0.091563,38.8557,49.5203,27.3709,0.088002,
0.582768,4.10445,5.43229,0.062718,29.1939,39.5096,46.0625,0.064395,
0.472765,3.39855,4.67827,0.052033,33.9661,29.7268,49.0013,0.073195,
0.804169,3.41461,4.42698,0.06223,33.1532,34.8407,17.1451,0.061042,
0.564259,3.57741,4.6958,0.04889,26.7083,33.7745,33.0558,0.056712,
0.76359,4.49619,3.23833,0.061112,23.2065,27.541,50.2576,0.063417,
0.762543,3.88793,4.80741,0.056992,21.7129,24.0343,40.3149,0.061043,
0.795299,3.76983,4.55905,0.052033,45.3058,22.5674,30.4602,0.060554,
0.838741,3.42425,5.79904,0.059087,13.5887,46.2132,35.4467,0.060624,
0.784752,4.19643,5.07526,0.053919,31.3301,14.4346,34.3446,0.06202,
0.797254,4.72088,4.67855,0.052033,18.2311,32.1869,28.1194,0.061113,
0.51481,4.54976,5.02413,0.050008,38.5483,18.8035,24.6062,0.060764,
0.529477,4.25314,4.84212,0.046585,27.4675,39.1315,23.1924,0.05336,
0.507687,4.10822,4.86601,0.057271,29.867,28.0409,47.0275,0.052103,
0.570265,3.73135,3.33736,0.058179,33.6293,30.5031,15.01,0.058598,
0.604349,5.26907,5.41993,0.052871,28.1052,34.2951,32.763,0.054478,
0.551967,3.41615,4.88529,0.048052,46.3531,28.7115,19.6244,0.061741,
0.593104,3.97866,4.5177,0.055316,26.0588,47.0095,39.688,0.063417,
0.531223,4.51708,4.81991,0.051404,31.6938,26.6481,28.6346,0.071868,
0.583187,4.06575,5.36636,0.058668,45.8387,32.3441,30.8192,0.077246,
0.654496,3.73023,5.54251,0.095335,19.4536,46.5986,35.1177,0.067049,
0.520328,4.54082,3.28421,0.050915,33.2387,20.032,29.2776,0.076268,
0.518512,4.28331,5.79038,0.047144,26.073,33.8136,47.6104,0.070262,
0.519211,4.6064,5.32711,0.051544,28.8244,26.6506,27.2636,0.06677,
0.478562,4.00352,4.90289,0.050915,45.5501,29.3614,33.1573,0.077875,
0.859973,3.74573,4.57218,0.059645,31.0426,46.4778,47.1803,0.084859,
0.587936,3.47188,4.5916,0.054896,32.0613,31.6944,20.3599,0.0755,
0.558742,4.36726,4.69825,0.057132,19.4844,32.6848,34.6125,0.070052,
0.600857,4.42845,5.22151,0.047702,23.4397,20.1421,27.238,0.059157,
0.522563,4.61912,4.95227,0.058179,41.6512,24.029,29.9416,0.078782,
0.588075,4.56212,5.63819,0.065024,47.5314,42.3129,47.0729,0.08011,
0.699265,4.58839,5.7829,0.076268,23.7886,48.3161,32.273,0.08444,
0.575364,4.30224,4.53496,0.050915,22.8518,24.4234,33.4892,0.063487,
0.490296,4.54578,5.36895,0.050077,34.637,23.3997,20.783,0.087513,
0.626978,3.68895,4.61486,0.051824,31.6105,35.3235,24.3563,0.06251,
0.785241,4.53852,4.63616,0.064884,29.9603,32.4687,42.9027,0.078713,
0.569707,3.95875,5.52721,0.052801,25.5721,30.5903,49.0049,0.072007,
0.556157,3.91824,5.58979,0.050007,14.9222,26.1863,25.0008,0.068795,
0.527801,4.15201,4.90994,0.050986,20.6759,15.5105,24.1797,0.074313,
0.574456,4.10675,5.74323,0.052103,42.4293,21.311,35.8996,0.077107,
0.637873,3.78904,4.65907,0.051335,25.3508,43.127,33.2886,0.126974,
0.496233,3.44555,6.02247,0.049239,30.6051,25.9026,31.2031,0.063906,
0.624464,4.46916,4.58915,0.09324,44.8547,31.3337,26.7746,0.097919,
0.845935,4.18113,4.57756,0.054408,34.3005,45.7645,16.4079,0.085069,
0.579625,3.41628,4.13029,0.073544,15.7144,34.9622,21.9134,0.084928,
0.473114,4.37962,5.4457,0.048051,35.2547,16.2436,43.771,0.067747,
0.571523,3.85301,5.3716,0.059366,37.2727,35.8947,26.4934,0.097361,
0.827985,4.1349,5.87272,0.067957,16.8081,38.179,31.969,0.081087,
0.764777,3.6504,4.6136,0.070611,24.3142,17.6536,46.6454,0.124949,
0.541211,4.18979,4.71124,0.059157,34.3409,24.9222,35.6035,0.081995,
0.638082,3.51029,4.75042,0.056712,25.0758,35.0443,16.8769,0.076198,
0.538697,4.81656,2.35216,0.049658,19.1407,25.6714,36.5634,0.07571,
0.542887,2.51441,2.82954,0.050077,22.9273,19.7419,38.7771,0.101411,
0.585003,3.28819,4.5279,0.051404,36.1232,23.5718,18.4122,0.081786,
0.805426,3.30077,4.49968,0.101063,36.7668,37.0393,25.5105,0.103577,
0.767362,3.31075,4.5052,0.063906,24.277,37.6067,35.7655,0.078573,
0.777977,4.69496,4.90938,0.059157,22.4915,25.1228,26.2826,0.091564,
0.666439,1.62272,2.16883,0.052452,30.8361,23.2185,20.379,0.070122,
0.528988,3.37145,4.00366,0.047633,43.7076,31.4208,24.1955,0.072357,
0.660433,3.85497,3.59292,0.058248,24.6351,44.4343,37.6476,0.096243,
0.533947,3.32814,4.07595,0.059087,20.5727,25.2362,38.2122,0.079412,
0.482334,4.38815,4.7602,0.049728,42.6473,21.1138,25.7649,0.070611,
0.547427,4.22031,5.07959,0.051195,43.2082,43.2559,23.94,0.068656,
0.515509,3.29636,5.02916,0.049937,26.995,43.7824,32.0511,0.10211,
0.554271,3.82675,4.55898,0.047563,23.1056,27.6049,45.1091,0.080529,
0.487363,3.38583,4.70991,0.052452,45.86,23.6531,25.5604,0.072916,
0.856342,3.41265,2.7474,0.068586,28.0627,46.7934,21.72,0.086814,
0.566214,3.22135,2.39484,0.051963,31.8965,28.6884,43.8654,0.070471,
0.570545,1.5621,2.19208,0.066071,29.7357,32.5412,44.4007,0.080599,
0.743476,4.55626,5.18303,0.064884,26.0909,30.5523,28.2067,0.068656,
0.500702,4.95234,5.17052,0.048192,18.2287,26.6475,24.5683,0.068586,
0.751508,4.62456,5.55976,0.054897,18.6222,19.0437,47.4279,0.069703,
0.539814,3.00631,4.74455,0.059715,29.0731,19.2288,29.2775,0.073823,
0.806544,4.47908,4.75705,0.092053,24.8721,29.9821,33.1464,0.164898,
0.791876,3.61066,5.14335,0.063696,44.9122,25.7368,31.1281,0.058598,
0.493858,3.69761,4.69112,0.061532,38.8485,45.4758,27.4151,0.078154,
0.541002,4.45191,3.29134,0.06628,23.1207,39.4644,19.6443,0.090306,
0.482683,3.45379,4.57044,0.063627,42.8007,23.6756,19.696,0.078154,
0.511738,4.43564,6.05613,0.058877,35.3751,43.3789,30.3985,0.087722,
0.52857,4.21361,4.21787,0.060973,32.6744,35.9739,26.3128,0.077875,
0.618806,3.49709,2.67442,0.061322,49.5214,33.3626,46.3054,0.110003,
0.824353,3.44436,4.92761,0.073335,37.9883,50.4278,40.3488,0.099317,
0.515509,3.59606,4.84597,0.054128,47.5391,38.566,24.1594,0.083043,
0.541909,4.06065,4.67757,0.074452,28.4957,48.1646,44.0041,0.078015,
0.552246,3.28463,4.65921,0.065233,16.6497,29.1218,36.575,0.077735,
0.512924,3.37794,4.19699,0.050636,44.1698,17.2212,33.9981,0.077665,
0.549941,3.31453,4.68742,0.047283,16.611,44.7747,51.0588,0.083043,
0.54142,1.5957,2.10541,0.065233,46.4253,17.2269,39.2163,0.064326,
0.536042,3.62044,5.50884,0.057411,27.1258,47.0264,48.7963,0.073055,
0.574875,4.03174,5.33724,0.062439,39.6777,27.7709,29.7591,0.076688,
0.490785,4.7961,4.73624,0.056712,33.1698,40.2323,17.8192,0.071379,
0.5285,4.90827,3.19468,0.059995,39.9337,33.7664,45.3695,0.08004,
0.556158,3.20515,4.53084,0.05336,15.5721,40.5513,17.8065,0.079621,
0.774066,3.76669,4.6379,0.058459,21.6218,16.4136,47.62,0.089259,
0.776092,3.74224,4.73289,0.055734,44.4515,22.4622,28.4022,0.074872,
0.801934,4.24085,5.89612,0.068166,27.4813,45.3307,41.0445,0.076827,
0.606165,4.56275,4.55535,0.054268,36.4943,28.1494,34.4704,0.070681,
0.775114,4.25796,4.87914,0.054268,30.6711,37.3322,41.1554,0.081297,
0.754511,3.56631,4.64733,0.058388,28.3737,31.4927,16.8358,0.085837,
0.786987,3.5675,4.78667,0.05776,40.4622,29.2266,22.799,0.08884,
0.509293,4.06436,4.53475,0.052032,37.2183,41.0331,46.137,0.088351,
0.516976,4.22409,4.85546,0.05308,24.0572,37.796,28.9835,0.068655,
0.522843,4.2875,5.1208,0.059086,29.8189,24.6462,38.1482,0.0887,
0.557625,4.08154,5.01862,0.051055,31.2943,30.4347,32.3255,0.0755,
0.484988,4.124,5.04893,0.046795,26.7856,31.8346,29.863,0.071449,
0.527941,4.72409,4.9281,0.051334,22.7272,27.3729,41.9337,0.070472,
0.532411,3.80126,3.10416,0.060065,45.2374,23.3282,38.3845,0.077665,
0.499655,4.74483,4.9061,0.053499,34.9736,45.7991,24.9873,0.075989,
0.547358,3.67233,4.24071,0.051894,25.8739,35.5806,31.0174,0.073754,
0.526824,4.37565,4.74169,0.045677,30.3691,26.454,32.4065,0.069982,
0.524379,4.23568,5.07624,0.049169,26.8419,30.9509,27.9799,0.0755,
0.774136,3.67792,4.73135,0.053779,30.2974,27.6789,24.1745,0.081995,
0.552036,4.56171,4.71047,0.051195,39.2314,30.9078,46.6495,0.085278,
0.52382,4.53042,3.08363,0.059018,35.8362,39.8236,36.2419,0.087792,
0.796068,3.53788,5.16773,0.068586,42.5981,36.7102,27.0331,0.115031,
0.518722,1.55253,2.17497,0.056153,34.5077,43.1814,31.5367,0.072846,
0.570056,3.28729,4.58866,0.048051,27.242,35.1339,28.549,0.105741,
0.521236,3.46427,4.53007,0.056154,26.9115,27.8279,31.4936,0.087862,
0.58605,3.76857,4.61674,0.058878,27.0512,27.5637,40.4451,0.076687,
0.826798,3.35028,5.40813,0.082135,45.07,27.9687,37.4659,0.120548,
0.868913,1.60017,2.1478,0.079621,29.7211,46.0271,43.948,0.116148,
0.773159,3.5017,4.89164,0.06223,29.8988,30.566,35.756,0.104415,
0.516976,3.40218,4.70803,0.051055,25.5383,30.4754,28.4866,0.118733,
0.771273,3.9246,5.14426,0.055315,36.599,26.3729,28.3413,0.102878,
0.819395,3.70837,4.55416,0.085138,49.0141,37.5126,28.4115,0.124529,
0.535554,3.49192,4.50087,0.0491,20.1651,49.6058,46.6662,0.095475,
0.59939,3.33785,4.50835,0.068306,24.161,20.8403,31.2188,0.108884,
0.795997,3.30943,4.68281,0.0755,34.8649,25.041,31.351,0.109164,
0.499376,3.41195,5.18477,0.049658,20.5294,35.4216,26.9985,0.106999,
0.805147,3.81627,5.72745,0.061043,36.4073,21.4055,38.4183,0.09778,
0.526474,4.95038,3.55548,0.051683,26.122,36.9934,50.4213,0.063417,
0.555039,4.70027,4.92929,0.068167,23.2325,26.7533,21.5016,0.082903,
0.566354,2.42221,2.92948,0.056014,25.7965,23.862,25.6703,0.089259,
0.552107,3.3213,4.49424,0.048959,36.2695,26.4052,35.7802,0.058738,
0.573408,4.11443,4.9538,0.055804,22.1827,36.9074,22.2517,0.059715,
0.759819,3.67009,4.62673,0.049797,23.9699,23,37.8534,0.0667,
0.551338,4.25552,5.25901,0.04875,27.4337,24.5776,27.3482,0.059994,
0.573758,4.0661,4.43976,0.048191,18.9702,28.0636,24.2041,0.061811,
0.555878,4.11974,2.99311,0.054338,36.758,19.5882,26.714,0.060344,
0.757025,4.0888,4.82641,0.059645,27.5177,37.5833,37.6817,0.074312,
0.504474,3.50987,4.58964,0.049239,35.288,28.08,23.5982,0.057201,
0.527871,4.19503,4.681,0.057062,28.7111,35.8806,25.3661,0.055245,
0.752067,4.38724,5.46456,0.055316,19.5236,29.5256,28.6495,0.079551,
0.749762,3.74545,4.52595,0.058668,48.3304,20.3407,20.411,0.08451,
0.727761,4.2676,4.57162,0.080738,32.708,49.148,38.2129,0.094567,
0.593802,3.28847,4.93048,0.054338,34.8301,33.3639,28.7768,0.078154,
0.625022,4.08964,5.30448,0.059157,24.6376,35.5219,36.455,0.082414,
0.474651,4.04194,4.72905,0.047143,27.6917,25.1675,30.3398,0.05769,
0.475489,1.84706,2.1925,0.051055,42.5456,28.2255,21.0604,0.058179,
0.562373,1.84971,2.19851,0.065932,24.3397,43.1814,49.761,0.055315,
0.478143,3.28868,4.36245,0.046376,24.2316,24.8732,33.6903,0.060135,
0.48422,3.34686,5.12108,0.045816,43.1837,24.7698,36.1365,0.062789,
0.479051,4.32096,4.80385,0.049239,34.0795,43.7201,25.9107,0.058179,
0.487851,2.51476,2.14068,0.051265,36.5312,34.6256,28.7936,0.056992,
0.545472,4.92174,5.43181,0.062021,41.4598,37.1481,43.7766,0.065024,
0.51949,3.67883,5.14915,0.059576,29.7513,42.0473,25.5706,0.058737,
0.570824,3.27213,4.42824,0.058528,20.8893,30.3892,25.4824,0.06251,
0.479261,1.64221,2.18531,0.04882,28.3404,21.4263,44.4317,0.058738,
0.761984,4.40784,4.52183,0.065303,26.6371,29.1771,35.3385,0.0667,
0.816461,4.32564,4.66479,0.069773,31.2795,27.5314,37.7443,0.063907,
0.788943,1.6061,2.14683,0.071799,30.3656,32.1535,42.622,0.086814,
0.765476,3.49842,4.10724,0.06635,26.735,31.2085,30.9524,0.096802,
0.758981,3.47886,4.62505,0.063138,33.4089,27.5647,21.9991,0.059087,
0.800676,4.17974,4.67625,0.069563,28.5351,34.2878,29.7621,0.064745,
0.788943,3.26591,4.41587,0.074382,36.2889,29.4082,28.1474,0.063417,
